,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1,0,1,2,3,4,5,6
4623,4623.0,4623.0,4623.0,3/25/2020,0.274,0.274,0.274,0.274,3.79%,,,,,,,,,,,,,,,,,,,,,
4624,4624.0,4624.0,4624.0,3/26/2020,0.284,0.284,0.284,0.284,3.65%,,,,,,,,,,,,,,,,,,,,,
4625,4625.0,4625.0,4625.0,3/27/2020,0.281,0.281,0.281,0.281,-1.06%,,,,,,,,,,,,,,,,,,,,,
4626,4626.0,4626.0,4626.0,3/30/2020,0.315,0.315,0.315,0.315,12.10%,,,,,,,,,,,,,,,,,,,,,
4627,4627.0,4627.0,4627.0,3/31/2020,0.216,0.216,0.216,0.216,-31.43%,,,,,,,,,,,,,,,,,,,,,
4628,4628.0,4628.0,4628.0,4/1/2020,0.211,0.211,0.211,0.211,-2.31%,,,,,,,,,,,,,,,,,,,,,
4629,4629.0,4629.0,4629.0,4/2/2020,0.182,0.182,0.182,0.182,-13.74%,,,,,,,,,,,,,,,,,,,,,
4630,4630.0,4630.0,4630.0,4/3/2020,0.181,0.181,0.181,0.181,-0.55%,,,,,,,,,,,,,,,,,,,,,
4631,4631.0,4631.0,4631.0,4/6/2020,0.198,0.198,0.198,0.198,9.39%,,,,,,,,,,,,,,,,,,,,,
4632,4632.0,4632.0,4632.0,4/7/2020,0.261,0.261,0.261,0.261,31.82%,,,,,,,,,,,,,,,,,,,,,
4633,4633.0,4633.0,4633.0,4/8/2020,0.266,0.266,0.266,0.266,1.92%,,,,,,,,,,,,,,,,,,,,,
4634,4634.0,4634.0,4634.0,4/9/2020,0.272,0.272,0.272,0.272,2.26%,,,,,,,,,,,,,,,,,,,,,
4635,4635.0,4635.0,4635.0,4/10/2020,0.192,0.192,0.192,0.192,-29.23%,,,,,,,,,,,,,,,,,,,,,
4636,4636.0,4636.0,4636.0,4/13/2020,0.192,0.192,0.192,0.192,0.00%,,,,,,,,,,,,,,,,,,,,,
4637,4637.0,4637.0,4637.0,4/14/2020,0.231,0.267,0.267,0.267,20.00%,,,,,,,,,,,,,,,,,,,,,
4638,4638.0,4638.0,4638.0,4/15/2020,0.227,0.227,0.227,0.227,-1.73%,,,,,,,,,,,,,,,,,,,,,
4639,4639.0,4639.0,4639.0,4/16/2020,0.222,0.222,0.222,0.222,-2.20%,,,,,,,,,,,,,,,,,,,,,
4640,4640.0,4640.0,4640.0,4/17/2020,0.211,0.211,0.211,0.211,-4.95%,,,,,,,,,,,,,,,,,,,,,
4641,4641.0,4641.0,4641.0,4/20/2020,0.198,0.198,0.198,0.198,-6.16%,,,,,,,,,,,,,,,,,,,,,
4642,4642.0,4642.0,4642.0,4/21/2020,0.2,0.2,0.2,0.2,1.01%,,,,,,,,,,,,,,,,,,,,,
4643,4643.0,4643.0,4643.0,4/22/2020,0.199,0.199,0.199,0.199,-0.50%,,,,,,,,,,,,,,,,,,,,,
4644,4644.0,4644.0,4644.0,4/23/2020,0.198,0.198,0.198,0.198,-0.50%,,,,,,,,,,,,,,,,,,,,,
4645,4645.0,4645.0,4645.0,4/24/2020,0.195,0.195,0.195,0.195,-1.52%,,,,,,,,,,,,,,,,,,,,,
4646,4646.0,4646.0,4646.0,4/27/2020,0.19,0.19,0.19,0.19,-2.56%,,,,,,,,,,,,,,,,,,,,,
4647,4647.0,4647.0,4647.0,4/28/2020,0.184,0.184,0.184,0.184,-3.16%,,,,,,,,,,,,,,,,,,,,,
4648,4648.0,4648.0,4648.0,4/29/2020,0.181,0.181,0.181,0.181,-1.63%,,,,,,,,,,,,,,,,,,,,,
4649,4649.0,4649.0,4649.0,4/30/2020,0.171,0.171,0.171,0.171,-5.52%,,,,,,,,,,,,,,,,,,,,,
4650,4650.0,4650.0,4650.0,5/1/2020,0.123,0.123,0.123,0.123,-28.07%,,,,,,,,,,,,,,,,,,,,,
4651,4651.0,4651.0,4651.0,5/4/2020,0.119,0.119,0.119,0.119,-3.25%,,,,,,,,,,,,,,,,,,,,,
4652,4652.0,4652.0,4652.0,5/5/2020,0.174,0.174,0.174,0.174,46.22%,,,,,,,,,,,,,,,,,,,,,
4653,4653.0,4653.0,4653.0,5/6/2020,0.128,0.128,0.128,0.128,-26.44%,,,,,,,,,,,,,,,,,,,,,
4654,4654.0,4654.0,4654.0,5/7/2020,0.174,0.174,0.174,0.174,35.94%,,,,,,,,,,,,,,,,,,,,,
4655,4655.0,4655.0,4655.0,5/8/2020,0.09,0.09,0.09,0.09,-48.28%,,,,,,,,,,,,,,,,,,,,,
4656,4656.0,4656.0,4656.0,5/11/2020,0.136,0.136,0.136,0.136,51.11%,,,,,,,,,,,,,,,,,,,,,
4657,4657.0,4657.0,4657.0,5/12/2020,0.117,0.117,0.117,0.117,-13.97%,,,,,,,,,,,,,,,,,,,,,
4658,4658.0,4658.0,4658.0,5/13/2020,0.116,0.116,0.116,0.116,-0.85%,,,,,,,,,,,,,,,,,,,,,
4659,4659.0,4659.0,4659.0,5/14/2020,0.11,0.11,0.11,0.11,-5.17%,,,,,,,,,,,,,,,,,,,,,
4660,4660.0,4660.0,4660.0,5/15/2020,0.107,0.107,0.107,0.107,-2.73%,,,,,,,,,,,,,,,,,,,,,
4661,4661.0,4661.0,4661.0,5/18/2020,0.069,0.069,0.069,0.069,-35.51%,,,,,,,,,,,,,,,,,,,,,
4662,4662.0,4662.0,4662.0,5/19/2020,0.057,0.057,0.057,0.057,-17.39%,,,,,,,,,,,,,,,,,,,,,
4663,4663.0,4663.0,4663.0,5/20/2020,0.101,0.13,0.13,0.101,77.19%,,,,,,,,,,,,,,,,,,,,,
4664,4664.0,4664.0,4664.0,5/21/2020,0.102,0.128,0.128,0.102,0.99%,,,,,,,,,,,,,,,,,,,,,
4665,4665.0,4665.0,4665.0,5/22/2020,0.129,0.129,0.129,0.129,26.47%,,,,,,,,,,,,,,,,,,,,,
4666,4666.0,4666.0,4666.0,5/25/2020,0.045,0.045,0.045,0.045,-64.73%,,,,,,,,,,,,,,,,,,,,,
4667,4667.0,4667.0,4667.0,5/26/2020,0.103,0.13,0.13,0.103,126.37%,,,,,,,,,,,,,,,,,,,,,
4668,4668.0,4668.0,4668.0,5/27/2020,0.087,0.087,0.087,0.087,-15.53%,,,,,,,,,,,,,,,,,,,,,
4669,4669.0,4669.0,4669.0,5/28/2020,0.08,0.08,0.08,0.08,-8.05%,,,,,,,,,,,,,,,,,,,,,
4670,4670.0,4670.0,4670.0,5/29/2020,0.072,0.078,0.078,0.072,-10.00%,,,,,,,,,,,,,,,,,,,,,
4671,4671.0,4671.0,4671.0,6/1/2020,0.069,0.069,0.069,0.069,-4.17%,,,,,,,,,,,,,,,,,,,,,
4672,4672.0,4672.0,4672.0,6/2/2020,0.069,0.069,0.069,0.069,0.00%,,,,,,,,,,,,,,,,,,,,,
4673,4673.0,4673.0,4673.0,6/3/2020,0.065,0.065,0.065,0.065,-5.80%,,,,,,,,,,,,,,,,,,,,,
4674,4674.0,4674.0,4674.0,6/4/2020,-0.012,-0.012,-0.012,-0.012,-117.69%,,,,,,,,,,,,,,,,,,,,,
4675,4675.0,4675.0,4675.0,6/5/2020,0.053,0.055,0.055,0.053,-560.87%,,,,,,,,,,,,,,,,,,,,,
4676,4676.0,4676.0,4676.0,6/8/2020,0.058,0.056,0.058,0.056,9.43%,,,,,,,,,,,,,,,,,,,,,
4677,4677.0,4677.0,4677.0,6/9/2020,0.046,0.058,0.058,0.046,-20.69%,,,,,,,,,,,,,,,,,,,,,
4678,4678.0,4678.0,4678.0,6/10/2020,0.061,0.061,0.061,0.061,32.61%,,,,,,,,,,,,,,,,,,,,,
4679,4679.0,4679.0,4679.0,6/11/2020,0.047,0.059,0.059,0.047,-22.95%,,,,,,,,,,,,,,,,,,,,,
4680,4680.0,4680.0,4680.0,6/12/2020,0.043,0.045,0.049,0.043,-8.51%,,,,,,,,,,,,,,,,,,,,,
4681,4681.0,4681.0,4681.0,6/15/2020,0.033,0.046,0.046,0.033,-23.26%,,,,,,,,,,,,,,,,,,,,,
4682,4682.0,4682.0,4682.0,6/16/2020,0.032,0.052,0.052,0.032,-3.03%,,,,,,,,,,,,,,,,,,,,,
4683,4683.0,4683.0,4683.0,6/17/2020,0.051,0.051,0.051,0.051,59.37%,,,,,,,,,,,,,,,,,,,,,
4684,4684.0,4684.0,4684.0,6/18/2020,0.041,0.047,0.047,0.041,-19.61%,,,,,,,,,,,,,,,,,,,,,
4685,4685.0,4685.0,4685.0,6/19/2020,0.057,0.049,0.057,0.049,39.02%,,,,,,,,,,,,,,,,,,,,,
4686,4686.0,4686.0,4686.0,6/22/2020,0.036,0.042,0.042,0.036,-36.84%,,,,,,,,,,,,,,,,,,,,,
4687,4687.0,4687.0,4687.0,6/23/2020,0.044,0.044,0.044,0.044,22.22%,,,,,,,,,,,,,,,,,,,,,
4688,4688.0,4688.0,4688.0,6/24/2020,0.041,0.041,0.041,0.041,-6.82%,,,,,,,,,,,,,,,,,,,,,
4689,4689.0,4689.0,4689.0,6/25/2020,0.033,0.033,0.033,0.033,-19.51%,,,,,,,,,,,,,,,,,,,,,
4690,4690.0,4690.0,4690.0,6/26/2020,0.041,0.031,0.041,0.031,24.24%,,,,,,,,,,,,,,,,,,,,,
4691,4691.0,4691.0,4691.0,6/29/2020,0.038,0.038,0.038,0.038,-7.32%,,,,,,,,,,,,,,,,,,,,,
4692,4692.0,4692.0,4692.0,6/30/2020,0.054,0.038,0.054,0.038,42.11%,,,,,,,,,,,,,,,,,,,,,
4693,4693.0,4693.0,4693.0,7/1/2020,0.032,0.032,0.032,0.032,-40.74%,,,,,,,,,,,,,,,,,,,,,
4694,4694.0,4694.0,4694.0,7/2/2020,0.069,0.051,0.069,0.051,115.62%,,,,,,,,,,,,,,,,,,,,,
4695,4695.0,4695.0,4695.0,7/3/2020,0.037,0.026,0.037,0.026,-46.38%,,,,,,,,,,,,,,,,,,,,,
4696,4696.0,4696.0,4696.0,7/6/2020,0.008,0.008,0.008,0.008,-78.38%,,,,,,,,,,,,,,,,,,,,,
4697,4697.0,4697.0,4697.0,7/7/2020,0.028,0.028,0.028,0.028,250.00%,,,,,,,,,,,,,,,,,,,,,
4698,4698.0,4698.0,4698.0,7/8/2020,0.018,0.018,0.018,0.018,-35.71%,,,,,,,,,,,,,,,,,,,,,
4699,4699.0,4699.0,4699.0,7/9/2020,0.02,0.02,0.02,0.02,11.11%,,,,,,,,,,,,,,,,,,,,,
4700,4700.0,4700.0,4700.0,7/10/2020,-0.004,0.012,0.023,-0.004,-120.00%,,,,,,,,,,,,,,,,,,,,,
4701,4701.0,4701.0,4701.0,7/13/2020,0.002,0.002,0.002,0.002,-150.00%,,,,,,,,,,,,,,,,,,,,,
4702,4702.0,4702.0,4702.0,7/14/2020,-0.002,-0.002,-0.002,-0.002,-200.00%,,,,,,,,,,,,,,,,,,,,,
4703,4703.0,4703.0,4703.0,7/15/2020,-0.006,0.006,0.006,-0.006,200.00%,,,,,,,,,,,,,,,,,,,,,
4704,4704.0,4704.0,4704.0,7/16/2020,-0.01,0.004,0.004,-0.01,66.67%,,,,,,,,,,,,,,,,,,,,,
4705,4705.0,4705.0,4705.0,7/17/2020,-0.002,-0.012,-0.002,-0.012,-80.00%,,,,,,,,,,,,,,,,,,,,,
4706,4706.0,4706.0,4706.0,7/20/2020,0.038,0.038,0.038,0.038,-2000.00%,,,,,,,,,,,,,,,,,,,,,
4707,4707.0,4707.0,4707.0,7/21/2020,0.038,0.042,0.042,0.038,0.00%,,,,,,,,,,,,,,,,,,,,,
4708,4708.0,4708.0,4708.0,7/22/2020,0.036,0.036,0.036,0.036,-5.26%,,,,,,,,,,,,,,,,,,,,,
4709,4709.0,4709.0,4709.0,7/23/2020,0.033,0.033,0.033,0.033,-8.33%,,,,,,,,,,,,,,,,,,,,,
4710,4710.0,4710.0,4710.0,7/24/2020,0.031,0.031,0.031,0.031,-6.06%,,,,,,,,,,,,,,,,,,,,,
4711,4711.0,4711.0,4711.0,7/27/2020,0.027,0.027,0.027,0.027,-12.90%,,,,,,,,,,,,,,,,,,,,,
4712,4712.0,4712.0,4712.0,7/28/2020,0.032,0.032,0.032,0.032,18.52%,,,,,,,,,,,,,,,,,,,,,
4713,4713.0,4713.0,4713.0,7/29/2020,0.028,0.028,0.028,0.028,-12.50%,,,,,,,,,,,,,,,,,,,,,
4714,4714.0,4714.0,4714.0,7/30/2020,0.018,0.018,0.018,0.018,-35.71%,,,,,,,,,,,,,,,,,,,,,
4715,4715.0,4715.0,4715.0,7/31/2020,0.016,0.019,0.019,0.016,-11.11%,,,,,,,,,,,,,,,,,,,,,
4716,4716.0,4716.0,4716.0,8/3/2020,0.006,0.006,0.006,0.006,-62.50%,,,,,,,,,,,,,,,,,,,,,
4717,4717.0,4717.0,4717.0,8/4/2020,0.036,0.04,0.04,0.04,500.00%,,,,,,,,,,,,,,,,,,,,,
4718,4718.0,4718.0,4718.0,8/5/2020,0.022,0.026,0.026,0.022,-38.89%,,,,,,,,,,,,,,,,,,,,,
4719,4719.0,4719.0,4719.0,8/6/2020,0.014,0.004,0.014,0.004,-36.36%,,,,,,,,,,,,,,,,,,,,,
4720,4720.0,4720.0,4720.0,8/7/2020,0.043,0.043,0.043,0.043,207.14%,,,,,,,,,,,,,,,,,,,,,
4721,4721.0,4721.0,4721.0,8/10/2020,0.038,0.038,0.038,0.038,-11.63%,,,,,,,,,,,,,,,,,,,,,
4722,4722.0,4722.0,4722.0,8/11/2020,0.036,0.04,0.04,0.036,-5.26%,,,,,,,,,,,,,,,,,,,,,
4723,4723.0,4723.0,4723.0,8/12/2020,0.038,0.036,0.038,0.036,5.56%,,,,,,,,,,,,,,,,,,,,,
4724,4724.0,4724.0,4724.0,8/13/2020,0.043,0.043,0.043,0.043,13.16%,,,,,,,,,,,,,,,,,,,,,
4725,4725.0,4725.0,4725.0,8/14/2020,0.043,0.043,0.043,0.043,0.00%,,,,,,,,,,,,,,,,,,,,,
4726,4726.0,4726.0,4726.0,8/17/2020,0.046,0.046,0.046,0.046,6.98%,,,,,,,,,,,,,,,,,,,,,
4727,4727.0,4727.0,4727.0,8/18/2020,0.024,0.03,0.03,0.024,-47.83%,,,,,,,,,,,,,,,,,,,,,
4728,4728.0,4728.0,4728.0,8/19/2020,0.032,0.032,0.032,0.032,33.33%,,,,,,,,,,,,,,,,,,,,,
4729,4729.0,4729.0,4729.0,8/20/2020,0.035,0.035,0.035,0.035,9.37%,,,,,,,,,,,,,,,,,,,,,
4730,4730.0,4730.0,4730.0,8/21/2020,0.033,0.033,0.033,0.033,-5.71%,,,,,,,,,,,,,,,,,,,,,
4731,4731.0,4731.0,4731.0,8/24/2020,0.033,0.033,0.033,0.033,0.00%,,,,,,,,,,,,,,,,,,,,,
4732,4732.0,4732.0,4732.0,8/25/2020,0.034,0.034,0.034,0.034,3.03%,,,,,,,,,,,,,,,,,,,,,
4733,4733.0,4733.0,4733.0,8/26/2020,0.038,0.038,0.038,0.038,11.76%,,,,,,,,,,,,,,,,,,,,,
4734,4734.0,4734.0,4734.0,8/27/2020,0.035,0.035,0.035,0.035,-7.89%,,,,,,,,,,,,,,,,,,,,,
4735,4735.0,4735.0,4735.0,8/28/2020,0.033,0.033,0.033,0.033,-5.71%,,,,,,,,,,,,,,,,,,,,,
4736,4736.0,4736.0,4736.0,8/31/2020,-0.019,-0.019,-0.019,-0.019,-156.06%,,,,,,,,,,,,,,,,,,,,,
4737,4737.0,4737.0,4737.0,9/1/2020,0.027,0.027,0.027,0.027,-245.95%,,,,,,,,,,,,,,,,,,,,,
4738,4738.0,4738.0,4738.0,9/2/2020,0.032,0.02,0.032,0.02,18.52%,,,,,,,,,,,,,,,,,,,,,
4739,4739.0,4739.0,4739.0,9/3/2020,0.033,0.033,0.033,0.033,3.12%,,,,,,,,,,,,,,,,,,,,,
4740,4740.0,4740.0,4740.0,9/4/2020,0.021,0.031,0.031,0.021,-36.36%,,,,,,,,,,,,,,,,,,,,,
4741,4741.0,4741.0,4741.0,9/7/2020,0.013,0.019,0.019,0.013,-38.10%,,,,,,,,,,,,,,,,,,,,,
4742,4742.0,4742.0,4742.0,9/8/2020,0.006,0.018,0.018,0.006,-53.85%,,,,,,,,,,,,,,,,,,,,,
4743,4743.0,4743.0,4743.0,9/9/2020,0.024,0.024,0.024,0.024,300.00%,,,,,,,,,,,,,,,,,,,,,
4744,4744.0,4744.0,4744.0,9/10/2020,0.022,0.022,0.022,0.022,-8.33%,,,,,,,,,,,,,,,,,,,,,
4745,4745.0,4745.0,4745.0,9/11/2020,-0.04,-0.032,-0.032,-0.04,-281.82%,,,,,,,,,,,,,,,,,,,,,
4746,4746.0,4746.0,4746.0,9/14/2020,0.008,0.008,0.008,0.008,-120.00%,,,,,,,,,,,,,,,,,,,,,
4747,4747.0,4747.0,4747.0,9/15/2020,0.014,0.014,0.014,0.014,75.00%,,,,,,,,,,,,,,,,,,,,,
4748,4748.0,4748.0,4748.0,9/16/2020,0.004,0.004,0.004,0.004,-71.43%,,,,,,,,,,,,,,,,,,,,,
4749,4749.0,4749.0,4749.0,9/17/2020,-0.04,-0.044,-0.04,-0.044,-1100.00%,,,,,,,,,,,,,,,,,,,,,
4750,4750.0,4750.0,4750.0,9/18/2020,-0.01,-0.01,-0.01,-0.01,-75.00%,,,,,,,,,,,,,,,,,,,,,
4751,4751.0,4751.0,4751.0,9/21/2020,-0.054,-0.06,-0.054,-0.06,440.00%,,,,,,,,,,,,,,,,,,,,,
4752,4752.0,4752.0,4752.0,9/22/2020,-0.002,-0.002,-0.002,-0.002,-96.30%,,,,,,,,,,,,,,,,,,,,,
4753,4753.0,4753.0,4753.0,9/23/2020,-0.04,-0.04,-0.04,-0.04,1875.00%,,,,,,,,,,,,,,,,,,,,,
4754,4754.0,4754.0,4754.0,9/24/2020,0.004,0.004,0.004,0.004,-110.13%,,,,,,,,,,,,,,,,,,,,,
4755,4755.0,4755.0,4755.0,9/25/2020,0.003,0.046,0.046,0.002,-25.00%,,,,,,,,,,,,,,,,,,,,,
4756,4756.0,4756.0,4756.0,9/28/2020,0.014,0.012,0.014,0.012,366.67%,,,,,,,,,,,,,,,,,,,,,
4757,4757.0,4757.0,4757.0,9/29/2020,-0.041,-0.041,-0.041,-0.041,-389.29%,,,,,,,,,,,,,,,,,,,,,
4758,4758.0,4758.0,4758.0,9/30/2020,0.016,0.01,0.016,0.01,-139.51%,,,,,,,,,,,,,,,,,,,,,
4759,4759.0,4759.0,4759.0,10/1/2020,0.016,0.016,0.016,0.016,0.00%,,,,,,,,,,,,,,,,,,,,,
4760,4760.0,4760.0,4760.0,10/2/2020,0.008,0.008,0.008,0.008,-50.00%,,,,,,,,,,,,,,,,,,,,,
4761,4761.0,4761.0,4761.0,10/5/2020,0.027,0.027,0.027,0.027,237.50%,,,,,,,,,,,,,,,,,,,,,
4762,4762.0,4762.0,4762.0,10/6/2020,-0.016,-0.012,-0.012,-0.016,-159.26%,,,,,,,,,,,,,,,,,,,,,
4763,4763.0,4763.0,4763.0,10/7/2020,-0.006,-0.016,-0.006,-0.016,-62.50%,,,,,,,,,,,,,,,,,,,,,
4764,4764.0,4764.0,4764.0,10/8/2020,0.024,0.024,0.024,0.024,-500.00%,,,,,,,,,,,,,,,,,,,,,
4765,4765.0,4765.0,4765.0,10/9/2020,-0.005,-0.02,-0.019,-0.03,-120.83%,,,,,,,,,,,,,,,,,,,,,
4766,4766.0,4766.0,4766.0,10/12/2020,-0.005,0.022,0.044,-0.004,0.00%,,,,,,,,,,,,,,,,,,,,,
4767,4767.0,4767.0,4767.0,10/13/2020,-0.005,-0.02,0.044,-0.02,0.00%,,,,,,,,,,,,,,,,,,,,,
4768,4768.0,4768.0,4768.0,10/14/2020,-0.005,-0.031,-0.024,-0.036,0.00%,,,,,,,,,,,,,,,,,,,,,
4769,4769.0,4769.0,4769.0,10/15/2020,-0.007,-0.02,-0.004,-0.02,40.00%,,,,,,,,,,,,,,,,,,,,,
4770,4770.0,4770.0,4770.0,10/16/2020,0.012,0.026,0.026,0.006,-271.43%,,,,,,,,,,,,,,,,,,,,,
4771,4771.0,4771.0,4771.0,10/19/2020,0.044,0.044,0.044,0.044,266.67%,,,,,,,,,,,,,,,,,,,,,
4772,4772.0,4772.0,4772.0,10/20/2020,0.02,0.022,0.022,0.02,-54.55%,,,,,,,,,,,,,,,,,,,,,
4773,4773.0,4773.0,4773.0,10/21/2020,0.018,0.018,0.018,0.018,-10.00%,,,,,,,,,,,,,,,,,,,,,
4774,4774.0,4774.0,4774.0,10/22/2020,0.031,0.026,0.031,0.026,72.22%,,,,,,,,,,,,,,,,,,,,,
4775,4775.0,4775.0,4775.0,10/23/2020,-0.016,-0.01,-0.01,-0.016,-151.61%,,,,,,,,,,,,,,,,,,,,,
4776,4776.0,4776.0,4776.0,10/26/2020,0.019,-0.01,0.019,-0.01,-218.75%,,,,,,,,,,,,,,,,,,,,,
4777,4777.0,4777.0,4777.0,10/27/2020,-0.05,-0.05,-0.05,-0.05,-363.16%,,,,,,,,,,,,,,,,,,,,,
4778,4778.0,4778.0,4778.0,10/28/2020,-0.053,-0.053,-0.053,-0.053,6.00%,,,,,,,,,,,,,,,,,,,,,
4779,4779.0,4779.0,4779.0,10/29/2020,-0.103,-0.103,-0.103,-0.103,94.34%,,,,,,,,,,,,,,,,,,,,,
4780,4780.0,4780.0,4780.0,10/30/2020,-0.002,-0.053,-0.002,-0.053,-98.06%,,,,,,,,,,,,,,,,,,,,,
4781,4781.0,4781.0,4781.0,11/2/2020,-0.058,-0.054,-0.054,-0.06,2800.00%,,,,,,,,,,,,,,,,,,,,,
4782,4782.0,4782.0,4782.0,11/3/2020,-0.004,-0.01,-0.054,-0.06,-93.10%,,,,,,,,,,,,,,,,,,,,,
4783,4783.0,4783.0,4783.0,11/4/2020,-0.006,-0.006,-0.006,-0.006,50.00%,,,,,,,,,,,,,,,,,,,,,
4784,4784.0,4784.0,4784.0,11/5/2020,-0.036,-0.036,-0.036,-0.036,500.00%,,,,,,,,,,,,,,,,,,,,,
4785,4785.0,4785.0,4785.0,11/6/2020,-0.041,-0.033,-0.033,-0.041,13.89%,,,,,,,,,,,,,,,,,,,,,
4786,4786.0,4786.0,4786.0,11/9/2020,0.002,0.004,0.004,0.004,-104.88%,,,,,,,,,,,,,,,,,,,,,
4787,4787.0,4787.0,4787.0,11/10/2020,-0.04,-0.046,-0.04,-0.046,-2100.00%,,,,,,,,,,,,,,,,,,,,,
4788,4788.0,4788.0,4788.0,11/11/2020,-0.041,-0.041,-0.041,-0.041,2.50%,,,,,,,,,,,,,,,,,,,,,
4789,4789.0,4789.0,4789.0,11/12/2020,-0.063,-0.061,-0.061,-0.063,53.66%,,,,,,,,,,,,,,,,,,,,,
4790,4790.0,4790.0,4790.0,11/13/2020,-0.053,-0.064,-0.053,-0.064,-15.87%,,,,,,,,,,,,,,,,,,,,,
4791,4791.0,4791.0,4791.0,11/16/2020,-0.062,-0.062,-0.062,-0.062,16.98%,,,,,,,,,,,,,,,,,,,,,
4792,4792.0,4792.0,4792.0,11/17/2020,-0.022,-0.073,-0.022,-0.073,-64.52%,,,,,,,,,,,,,,,,,,,,,
4793,4793.0,4793.0,4793.0,11/18/2020,-0.079,-0.073,-0.073,-0.079,259.09%,,,,,,,,,,,,,,,,,,,,,
4794,4794.0,4794.0,4794.0,11/19/2020,-0.079,-0.079,-0.079,-0.079,0.00%,,,,,,,,,,,,,,,,,,,,,
4795,4795.0,4795.0,4795.0,11/20/2020,-0.08,-0.08,-0.08,-0.08,1.27%,,,,,,,,,,,,,,,,,,,,,
4796,4796.0,4796.0,4796.0,11/23/2020,-0.077,-0.077,-0.077,-0.077,-3.75%,,,,,,,,,,,,,,,,,,,,,
4797,4797.0,4797.0,4797.0,11/24/2020,-0.087,-0.087,-0.087,-0.087,12.99%,,,,,,,,,,,,,,,,,,,,,
4798,4798.0,4798.0,4798.0,11/25/2020,0.002,0.002,0.002,0.002,-102.30%,,,,,,,,,,,,,,,,,,,,,
4799,4799.0,4799.0,4799.0,11/26/2020,0.002,0.002,0.002,0.002,0.00%,,,,,,,,,,,,,,,,,,,,,
4800,4800.0,4800.0,4800.0,11/27/2020,-0.029,-0.029,-0.029,-0.029,-1550.00%,,,,,,,,,,,,,,,,,,,,,
4801,4801.0,4801.0,4801.0,11/30/2020,-0.088,-0.027,-0.027,-0.088,203.45%,,,,,,,,,,,,,,,,,,,,,
4802,4802.0,4802.0,4802.0,12/1/2020,-0.089,-0.086,-0.086,-0.089,1.14%,,,,,,,,,,,,,,,,,,,,,
4803,4803.0,4803.0,4803.0,12/2/2020,-0.091,-0.089,-0.089,-0.091,2.25%,,,,,,,,,,,,,,,,,,,,,
4804,4804.0,4804.0,4804.0,12/3/2020,-0.031,-0.031,-0.031,-0.031,-65.93%,,,,,,,,,,,,,,,,,,,,,
4805,4805.0,4805.0,4805.0,12/4/2020,-0.022,-0.032,-0.022,-0.032,-29.03%,,,,,,,,,,,,,,,,,,,,,
4806,4806.0,4806.0,4806.0,12/7/2020,-0.047,-0.039,-0.039,-0.047,113.64%,,,,,,,,,,,,,,,,,,,,,
4807,4807.0,4807.0,4807.0,12/8/2020,-0.107,-0.107,-0.107,-0.107,127.66%,,,,,,,,,,,,,,,,,,,,,
4808,4808.0,4808.0,4808.0,12/9/2020,-0.112,-0.112,-0.112,-0.112,4.67%,,,,,,,,,,,,,,,,,,,,,
4809,4809.0,4809.0,4809.0,12/10/2020,-0.114,-0.114,-0.114,-0.114,1.79%,,,,,,,,,,,,,,,,,,,,,
4810,4810.0,4810.0,4810.0,12/11/2020,-0.125,-0.115,-0.115,-0.125,9.65%,,,,,,,,,,,,,,,,,,,,,
4811,4811.0,4811.0,4811.0,12/14/2020,-0.115,-0.115,-0.115,-0.115,-8.00%,,,,,,,,,,,,,,,,,,,,,
4812,4812.0,4812.0,4812.0,12/15/2020,-0.034,0.006,0.006,-0.034,-70.43%,,,,,,,,,,,,,,,,,,,,,
4813,4813.0,4813.0,4813.0,12/16/2020,-0.028,-0.028,-0.028,-0.028,-17.65%,,,,,,,,,,,,,,,,,,,,,
4814,4814.0,4814.0,4814.0,12/17/2020,-0.055,-0.029,-0.029,-0.055,96.43%,,,,,,,,,,,,,,,,,,,,,
4815,4815.0,4815.0,4815.0,12/18/2020,-0.035,-0.035,-0.035,-0.035,-36.36%,,,,,,,,,,,,,,,,,,,,,
4816,4816.0,4816.0,4816.0,12/21/2020,-0.027,-0.046,-0.027,-0.046,-22.86%,,,,,,,,,,,,,,,,,,,,,
4817,4817.0,4817.0,4817.0,12/22/2020,-0.018,-0.04,-0.018,-0.04,-33.33%,,,,,,,,,,,,,,,,,,,,,
4818,4818.0,4818.0,4818.0,12/23/2020,-0.026,-0.024,-0.024,-0.026,44.44%,,,,,,,,,,,,,,,,,,,,,
4819,4819.0,4819.0,4819.0,12/24/2020,-0.02,-0.026,-0.02,-0.026,-23.08%,,,,,,,,,,,,,,,,,,,,,
4820,4820.0,4820.0,4820.0,12/25/2020,-0.072,-0.072,-0.072,-0.072,257.50%,,,,,,,,,,,,,,,,,,,,,
4821,4821.0,4821.0,4821.0,12/28/2020,-0.072,-0.072,-0.072,-0.072,0.00%,,,,,,,,,,,,,,,,,,,,,
4822,4822.0,4822.0,4822.0,12/29/2020,-0.034,-0.019,-0.019,-0.034,-52.45%,,,,,,,,,,,,,,,,,,,,,
4823,4823.0,4823.0,4823.0,12/30/2020,-0.038,-0.038,-0.038,-0.038,11.76%,,,,,,,,,,,,,,,,,,,,,
