,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Vol.,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1
108,108.0,108.0,108.0,5/31/1990,333.75,332.25,334.75,330.5,,0.45%,,,,,,,,,,,,,,
109,109.0,109.0,109.0,6/1/1990,329.25,333,333.75,328.5,,-1.35%,,,,,,,,,,,,,,
110,110.0,110.0,110.0,6/4/1990,331,327.5,331.5,326,,0.53%,,,,,,,,,,,,,,
111,111.0,111.0,111.0,6/5/1990,332.5,331.5,333,329.75,,0.45%,,,,,,,,,,,,,,
112,112.0,112.0,112.0,6/6/1990,331.5,332.13,335,330.5,,-0.30%,,,,,,,,,,,,,,
113,113.0,113.0,113.0,6/7/1990,334.75,332.25,336,332,,0.98%,,,,,,,,,,,,,,
114,114.0,114.0,114.0,6/8/1990,330.75,335.75,337.5,330.5,,-1.19%,,,,,,,,,,,,,,
115,115.0,115.0,115.0,6/11/1990,332.75,329.25,334.5,329,,0.60%,,,,,,,,,,,,,,
116,116.0,116.0,116.0,6/12/1990,335.25,333.75,335.75,333.5,,0.75%,,,,,,,,,,,,,,
117,117.0,117.0,117.0,6/13/1990,334.25,335.13,337,333.5,,-0.30%,,,,,,,,,,,,,,
118,118.0,118.0,118.0,6/14/1990,332.75,333.5,335,331.5,,-0.45%,,,,,,,,,,,,,,
119,119.0,119.0,119.0,6/15/1990,328,332.13,332.5,327.5,,-1.43%,,,,,,,,,,,,,,
120,120.0,120.0,120.0,6/18/1990,330,326.75,331.5,326.5,,0.61%,,,,,,,,,,,,,,
121,121.0,121.0,121.0,6/19/1990,332.25,330.25,332.75,329.25,,0.68%,,,,,,,,,,,,,,
122,122.0,122.0,122.0,6/20/1990,334.5,333.5,338.5,333.25,,0.68%,,,,,,,,,,,,,,
123,123.0,123.0,123.0,6/21/1990,338.25,333.75,338.5,333.5,,1.12%,,,,,,,,,,,,,,
124,124.0,124.0,124.0,6/22/1990,333.75,339.63,340,333.5,,-1.33%,,,,,,,,,,,,,,
125,125.0,125.0,125.0,6/25/1990,333.5,332.5,335.5,332,,-0.07%,,,,,,,,,,,,,,
126,126.0,126.0,126.0,6/26/1990,334,332.88,335,332.75,,0.15%,,,,,,,,,,,,,,
127,127.0,127.0,127.0,6/27/1990,333.25,334,335.5,333,,-0.22%,,,,,,,,,,,,,,
128,128.0,128.0,128.0,6/28/1990,330.25,332.25,333.75,329.5,,-0.90%,,,,,,,,,,,,,,
129,129.0,129.0,129.0,6/29/1990,325.75,329.25,329.5,325.5,,-1.36%,,,,,,,,,,,,,,
130,130.0,130.0,130.0,7/1/1990,288.25,326.25,331,287.5,55.53K,-11.51%,,,,,,,,,,,,,,
131,131.0,131.0,131.0,7/2/1990,326.5,326.25,331,326.25,,13.27%,,,,,,,,,,,,,,
132,132.0,132.0,132.0,7/3/1990,323.5,326.25,327.5,323,,-0.92%,,,,,,,,,,,,,,
133,133.0,133.0,133.0,7/4/1990,323.5,323.5,323.5,323.5,,0.00%,,,,,,,,,,,,,,
134,134.0,134.0,134.0,7/5/1990,318.25,320.25,322,318,,-1.62%,,,,,,,,,,,,,,
135,135.0,135.0,135.0,7/6/1990,309.25,317.5,318.75,309,,-2.83%,,,,,,,,,,,,,,
136,136.0,136.0,136.0,7/9/1990,306.5,309,311.5,306.5,,-0.89%,,,,,,,,,,,,,,
137,137.0,137.0,137.0,7/10/1990,305.5,307.38,309,305.5,,-0.33%,,,,,,,,,,,,,,
138,138.0,138.0,138.0,7/11/1990,305.5,307,307.5,304.25,,0.00%,,,,,,,,,,,,,,
139,139.0,139.0,139.0,7/12/1990,306,305,308.5,304.25,,0.16%,,,,,,,,,,,,,,
140,140.0,140.0,140.0,7/13/1990,307,307.5,309.75,307,,0.33%,,,,,,,,,,,,,,
141,141.0,141.0,141.0,7/16/1990,302.5,306,306.5,302.25,,-1.47%,,,,,,,,,,,,,,
142,142.0,142.0,142.0,7/17/1990,301.75,303,306,301.5,,-0.25%,,,,,,,,,,,,,,
143,143.0,143.0,143.0,7/18/1990,301,302.5,304.5,300.75,,-0.25%,,,,,,,,,,,,,,
144,144.0,144.0,144.0,7/19/1990,297.25,301.5,301.75,297,,-1.25%,,,,,,,,,,,,,,
145,145.0,145.0,145.0,7/20/1990,296.75,297.5,298.5,296.5,,-0.17%,,,,,,,,,,,,,,
146,146.0,146.0,146.0,7/23/1990,301.75,299,302,296.5,,1.68%,,,,,,,,,,,,,,
147,147.0,147.0,147.0,7/24/1990,303.5,303.25,306,302,,0.58%,,,,,,,,,,,,,,
148,148.0,148.0,148.0,7/25/1990,301.5,304.38,305,301,,-0.66%,,,,,,,,,,,,,,
149,149.0,149.0,149.0,7/26/1990,301.75,300.88,302.5,299.25,,0.08%,,,,,,,,,,,,,,
150,150.0,150.0,150.0,7/27/1990,298.5,302.25,304.5,298.25,,-1.08%,,,,,,,,,,,,,,
151,151.0,151.0,151.0,7/30/1990,294,296.5,297.75,293,,-1.51%,,,,,,,,,,,,,,
152,152.0,152.0,152.0,7/31/1990,288.25,294.13,295,287.5,,-1.96%,,,,,,,,,,,,,,
153,153.0,153.0,153.0,8/1/1990,281.25,287.75,289.75,281,,-2.43%,,,,,,,,,,,,,,
154,154.0,154.0,154.0,8/2/1990,283,283,285,279,,0.62%,,,,,,,,,,,,,,
155,155.0,155.0,155.0,8/3/1990,280.5,281.25,285,280.25,,-0.88%,,,,,,,,,,,,,,
156,156.0,156.0,156.0,8/6/1990,282.25,280.13,283,278.75,,0.62%,,,,,,,,,,,,,,
157,157.0,157.0,157.0,8/7/1990,281.25,283.25,283.5,281,,-0.35%,,,,,,,,,,,,,,
158,158.0,158.0,158.0,8/8/1990,284.5,281.63,286,280.5,,1.16%,,,,,,,,,,,,,,
159,159.0,159.0,159.0,8/9/1990,290.25,285.75,292.5,285.5,,2.02%,,,,,,,,,,,,,,
160,160.0,160.0,160.0,8/10/1990,280.5,290.25,292,280,,-3.36%,,,,,,,,,,,,,,
161,161.0,161.0,161.0,8/13/1990,275.25,281.5,282.5,273.75,,-1.87%,,,,,,,,,,,,,,
162,162.0,162.0,162.0,8/14/1990,279.5,275.5,279.5,275.25,,1.54%,,,,,,,,,,,,,,
163,163.0,163.0,163.0,8/15/1990,284.75,280.75,285,279.75,,1.88%,,,,,,,,,,,,,,
164,164.0,164.0,164.0,8/16/1990,284.5,286,286.5,283,,-0.09%,,,,,,,,,,,,,,
165,165.0,165.0,165.0,8/17/1990,282.25,283.88,286,281.25,,-0.79%,,,,,,,,,,,,,,
166,166.0,166.0,166.0,8/20/1990,281.25,282.38,283.75,281,,-0.35%,,,,,,,,,,,,,,
167,167.0,167.0,167.0,8/21/1990,280.25,279.38,280.5,277.25,,-0.36%,,,,,,,,,,,,,,
168,168.0,168.0,168.0,8/22/1990,282.25,279.25,282.5,279,,0.71%,,,,,,,,,,,,,,
169,169.0,169.0,169.0,8/23/1990,283,282.38,285,282.25,,0.27%,,,,,,,,,,,,,,
170,170.0,170.0,170.0,8/24/1990,284.75,284.5,285.25,282.75,,0.62%,,,,,,,,,,,,,,
171,171.0,171.0,171.0,8/27/1990,281.5,282.5,284.5,280.5,,-1.14%,,,,,,,,,,,,,,
172,172.0,172.0,172.0,8/28/1990,279.75,280.5,281.5,277.5,,-0.62%,,,,,,,,,,,,,,
173,173.0,173.0,173.0,8/29/1990,275.75,279.63,281,275.75,,-1.43%,,,,,,,,,,,,,,
174,174.0,174.0,174.0,8/30/1990,266.75,274.38,274.5,266.5,,-3.26%,,,,,,,,,,,,,,
175,175.0,175.0,175.0,8/31/1990,262.5,266.25,268,262.5,,-1.59%,,,,,,,,,,,,,,
176,176.0,176.0,176.0,9/1/1990,277.75,262.5,278.75,255.25,63.60K,5.81%,,,,,,,,,,,,,,
177,177.0,177.0,177.0,9/3/1990,262.5,262.5,262.5,262.5,,-5.49%,,,,,,,,,,,,,,
178,178.0,178.0,178.0,9/4/1990,256.25,261.5,261.5,255.25,,-2.38%,,,,,,,,,,,,,,
179,179.0,179.0,179.0,9/5/1990,263,258,263.5,258,,2.63%,,,,,,,,,,,,,,
180,180.0,180.0,180.0,9/6/1990,265.75,264.63,266.5,263.75,,1.05%,,,,,,,,,,,,,,
181,181.0,181.0,181.0,9/7/1990,262.75,264.75,265,261.5,,-1.13%,,,,,,,,,,,,,,
182,182.0,182.0,182.0,9/10/1990,267.75,261,267.75,260,,1.90%,,,,,,,,,,,,,,
183,183.0,183.0,183.0,9/11/1990,267.25,267.75,268,264.5,,-0.19%,,,,,,,,,,,,,,
184,184.0,184.0,184.0,9/12/1990,266.75,265,268.5,265,,-0.19%,,,,,,,,,,,,,,
185,185.0,185.0,185.0,9/13/1990,259.75,260,262.5,257.5,,-2.62%,,,,,,,,,,,,,,
186,186.0,186.0,186.0,9/14/1990,257,260,260.5,256.25,,-1.06%,,,,,,,,,,,,,,
187,187.0,187.0,187.0,9/17/1990,261,256,261.75,256,,1.56%,,,,,,,,,,,,,,
188,188.0,188.0,188.0,9/18/1990,259.5,260.5,260.5,258.25,,-0.57%,,,,,,,,,,,,,,
189,189.0,189.0,189.0,9/19/1990,257.5,258,258.75,256.5,,-0.77%,,,,,,,,,,,,,,
190,190.0,190.0,190.0,9/20/1990,268.25,269.38,272.25,267.75,,4.17%,,,,,,,,,,,,,,
191,191.0,191.0,191.0,9/21/1990,270.25,268.13,271,267.75,,0.75%,,,,,,,,,,,,,,
192,192.0,192.0,192.0,9/24/1990,275.25,270.75,275.5,269.5,,1.85%,,,,,,,,,,,,,,
193,193.0,193.0,193.0,9/25/1990,274.75,276.25,277.75,274.25,,-0.18%,,,,,,,,,,,,,,
194,194.0,194.0,194.0,9/26/1990,276.5,273.88,278.75,273.5,,0.64%,,,,,,,,,,,,,,
195,195.0,195.0,195.0,9/27/1990,277.5,278.25,278.5,276.25,,0.36%,,,,,,,,,,,,,,
196,196.0,196.0,196.0,9/28/1990,277.75,278.25,278.5,274.5,,0.09%,,,,,,,,,,,,,,
197,197.0,197.0,197.0,10/1/1990,267.75,275.25,276.25,267.5,,-3.60%,,,,,,,,,,,,,,
198,198.0,198.0,198.0,10/2/1990,272.25,268.25,272.5,268,,1.68%,,,,,,,,,,,,,,
199,199.0,199.0,199.0,10/3/1990,274.25,273.25,277,273,,0.73%,,,,,,,,,,,,,,
200,200.0,200.0,200.0,10/4/1990,275,274.88,275.25,273,,0.27%,,,,,,,,,,,,,,
201,201.0,201.0,201.0,10/5/1990,273.75,274.25,276.25,273.5,,-0.45%,,,,,,,,,,,,,,
202,202.0,202.0,202.0,10/8/1990,279.25,274.13,279.5,272.25,,2.01%,,,,,,,,,,,,,,
203,203.0,203.0,203.0,10/9/1990,278.5,278.25,280,276,,-0.27%,,,,,,,,,,,,,,
204,204.0,204.0,204.0,10/10/1990,276.25,278.38,278.5,274.25,,-0.81%,,,,,,,,,,,,,,
205,205.0,205.0,205.0,10/11/1990,271.25,275.25,275.5,269.5,,-1.81%,,,,,,,,,,,,,,
206,206.0,206.0,206.0,10/12/1990,266.5,273.25,273.5,264.5,,-1.75%,,,,,,,,,,,,,,
207,207.0,207.0,207.0,10/15/1990,265,264.25,267.75,263,,-0.56%,,,,,,,,,,,,,,
208,208.0,208.0,208.0,10/16/1990,260.75,265.25,265.5,260.5,,-1.60%,,,,,,,,,,,,,,
209,209.0,209.0,209.0,10/17/1990,263.5,261.75,265,261.25,,1.05%,,,,,,,,,,,,,,
210,210.0,210.0,210.0,10/18/1990,263.75,263.75,265.5,262,,0.09%,,,,,,,,,,,,,,
211,211.0,211.0,211.0,10/19/1990,263.75,263.25,266.5,262.75,,0.00%,,,,,,,,,,,,,,
212,212.0,212.0,212.0,10/22/1990,263.25,263.25,265.5,262.25,,-0.19%,,,,,,,,,,,,,,
213,213.0,213.0,213.0,10/23/1990,263.5,262.63,263.75,261.25,,0.09%,,,,,,,,,,,,,,
214,214.0,214.0,214.0,10/24/1990,264.75,263.88,265.75,263.75,,0.47%,,,,,,,,,,,,,,
215,215.0,215.0,215.0,10/25/1990,263.75,264.13,264.25,262.75,,-0.38%,,,,,,,,,,,,,,
216,216.0,216.0,216.0,10/26/1990,262.25,262.63,263.25,260.5,,-0.57%,,,,,,,,,,,,,,
217,217.0,217.0,217.0,10/29/1990,261.25,260.5,263,260,,-0.38%,,,,,,,,,,,,,,
218,218.0,218.0,218.0,10/30/1990,264.25,262.13,265,261.5,,1.15%,,,,,,,,,,,,,,
219,219.0,219.0,219.0,10/31/1990,262,264.25,265,261.5,,-0.85%,,,,,,,,,,,,,,
220,220.0,220.0,220.0,11/1/1990,262.25,261.25,265,261,,0.10%,,,,,,,,,,,,,,
221,221.0,221.0,221.0,11/2/1990,265.25,262.63,266,261.75,,1.14%,,,,,,,,,,,,,,
222,222.0,222.0,222.0,11/5/1990,264.25,264.75,268,261.75,,-0.38%,,,,,,,,,,,,,,
223,223.0,223.0,223.0,11/6/1990,265.5,264.75,267,264.5,,0.47%,,,,,,,,,,,,,,
224,224.0,224.0,224.0,11/7/1990,265.75,265.63,265.75,264.75,,0.09%,,,,,,,,,,,,,,
225,225.0,225.0,225.0,11/8/1990,269.25,266.5,269.5,265.75,,1.32%,,,,,,,,,,,,,,
226,226.0,226.0,226.0,11/9/1990,265.75,267.75,270.25,265,,-1.30%,,,,,,,,,,,,,,
227,227.0,227.0,227.0,11/12/1990,265,265.88,266.75,263.75,,-0.28%,,,,,,,,,,,,,,
228,228.0,228.0,228.0,11/13/1990,263,264.63,265.5,262.75,,-0.75%,,,,,,,,,,,,,,
229,229.0,229.0,229.0,11/14/1990,255.25,261.5,262,255,,-2.95%,,,,,,,,,,,,,,
230,230.0,230.0,230.0,11/15/1990,247.5,255.75,256.25,247,,-3.04%,,,,,,,,,,,,,,
231,231.0,231.0,231.0,11/16/1990,250.25,248.5,251.5,247.75,,1.11%,,,,,,,,,,,,,,
232,232.0,232.0,232.0,11/19/1990,252.75,252.25,253.5,251.25,,1.00%,,,,,,,,,,,,,,
233,233.0,233.0,233.0,11/20/1990,245.25,250.5,251,244,,-2.97%,,,,,,,,,,,,,,
234,234.0,234.0,234.0,11/21/1990,249,246.25,249.25,244.5,,1.53%,,,,,,,,,,,,,,
235,235.0,235.0,235.0,11/22/1990,249,249,249,249,,0.00%,,,,,,,,,,,,,,
236,236.0,236.0,236.0,11/23/1990,248.75,248.75,250,245.25,,-0.10%,,,,,,,,,,,,,,
237,237.0,237.0,237.0,11/26/1990,243.5,248.75,249,242.75,,-2.11%,,,,,,,,,,,,,,
238,238.0,238.0,238.0,11/27/1990,242.25,242.38,244.25,239.75,,-0.51%,,,,,,,,,,,,,,
239,239.0,239.0,239.0,11/28/1990,242.75,243.5,245,242.5,,0.21%,,,,,,,,,,,,,,
240,240.0,240.0,240.0,11/29/1990,239,242.5,243,238,,-1.54%,,,,,,,,,,,,,,
241,241.0,241.0,241.0,11/30/1990,245,241,245.5,239.5,,2.51%,,,,,,,,,,,,,,
242,242.0,242.0,242.0,12/1/1990,260.5,245,266.5,242.25,37.33K,6.33%,,,,,,,,,,,,,,
243,243.0,243.0,243.0,12/3/1990,247.5,245,247.5,244.5,,-4.99%,,,,,,,,,,,,,,
244,244.0,244.0,244.0,12/4/1990,244.75,246.5,247.25,243.25,,-1.11%,,,,,,,,,,,,,,
245,245.0,245.0,245.0,12/5/1990,243.5,243,245.5,242.75,,-0.51%,,,,,,,,,,,,,,
246,246.0,246.0,246.0,12/6/1990,247,242.25,247.75,242.25,,1.44%,,,,,,,,,,,,,,
247,247.0,247.0,247.0,12/7/1990,253,246.5,253,246.5,,2.43%,,,,,,,,,,,,,,
248,248.0,248.0,248.0,12/10/1990,253.25,252.5,254.75,252,,0.10%,,,,,,,,,,,,,,
249,249.0,249.0,249.0,12/11/1990,254.5,256,256,254,,0.49%,,,,,,,,,,,,,,
250,250.0,250.0,250.0,12/12/1990,255,254.5,258,253.5,,0.20%,,,,,,,,,,,,,,
251,251.0,251.0,251.0,12/13/1990,254.5,252.5,254.5,252,,-0.20%,,,,,,,,,,,,,,
252,252.0,252.0,252.0,12/14/1990,253,255.5,255.5,251.75,,-0.59%,,,,,,,,,,,,,,
253,253.0,253.0,253.0,12/17/1990,254.5,255,255.75,252.5,,0.59%,,,,,,,,,,,,,,
254,254.0,254.0,254.0,12/18/1990,251.75,254.25,254.75,251.5,,-1.08%,,,,,,,,,,,,,,
255,255.0,255.0,255.0,12/19/1990,247.75,251.5,251.5,247,,-1.59%,,,,,,,,,,,,,,
256,256.0,256.0,256.0,12/20/1990,260.5,260.25,262,259.25,,5.15%,,,,,,,,,,,,,,
257,257.0,257.0,257.0,12/21/1990,261.5,261.25,262,260.5,,0.38%,,,,,,,,,,,,,,
258,258.0,258.0,258.0,12/24/1990,264.25,261.25,266.5,260.75,,1.05%,,,,,,,,,,,,,,
259,259.0,259.0,259.0,12/25/1990,264.25,264.25,264.25,264.25,,0.00%,,,,,,,,,,,,,,
260,260.0,260.0,260.0,12/26/1990,266,264.63,266,264.5,,0.66%,,,,,,,,,,,,,,
261,261.0,261.0,261.0,12/27/1990,262.25,266.38,266.5,261.5,,-1.41%,,,,,,,,,,,,,,
262,262.0,262.0,262.0,12/28/1990,261.75,261.75,262.5,258.5,,-0.19%,,,,,,,,,,,,,,
263,263.0,263.0,263.0,12/31/1990,260.5,262.25,262.5,259.5,,-0.48%,,,,,,,,,,,,,,
264,264.0,264.0,264.0,1/1/1991,260.5,260.5,260.5,260.5,,0.00%,,,,,,,,,,,,,,
265,265.0,265.0,265.0,1/2/1991,263.5,259.75,264,256.5,,1.15%,,,,,,,,,,,,,,
266,266.0,266.0,266.0,1/3/1991,259.5,262.25,262.75,258.5,,-1.52%,,,,,,,,,,,,,,
267,267.0,267.0,267.0,1/4/1991,257.5,258,259.75,256.25,,-0.77%,,,,,,,,,,,,,,
268,268.0,268.0,268.0,1/7/1991,255.75,256,257.75,255,,-0.68%,,,,,,,,,,,,,,
269,269.0,269.0,269.0,1/8/1991,251.25,255.88,256.5,250,,-1.76%,,,,,,,,,,,,,,
270,270.0,270.0,270.0,1/9/1991,253.75,252.75,254,250,,1.00%,,,,,,,,,,,,,,
271,271.0,271.0,271.0,1/10/1991,255.5,254,255.75,253.75,,0.69%,,,,,,,,,,,,,,
272,272.0,272.0,272.0,1/11/1991,252.5,255.13,255.25,251.75,,-1.17%,,,,,,,,,,,,,,
273,273.0,273.0,273.0,1/14/1991,248.75,248.25,250,247,,-1.49%,,,,,,,,,,,,,,
274,274.0,274.0,274.0,1/15/1991,246.25,249.13,249.25,244.5,,-1.01%,,,,,,,,,,,,,,
275,275.0,275.0,275.0,1/16/1991,249.5,247.38,250.75,247,,1.32%,,,,,,,,,,,,,,
276,276.0,276.0,276.0,1/17/1991,254,247.5,254.5,245.5,,1.80%,,,,,,,,,,,,,,
277,277.0,277.0,277.0,1/18/1991,253.5,255.75,257.75,252.25,,-0.20%,,,,,,,,,,,,,,
278,278.0,278.0,278.0,1/21/1991,250.25,253.25,253.75,250,,-1.28%,,,,,,,,,,,,,,
279,279.0,279.0,279.0,1/22/1991,253,251.88,254.5,251.25,,1.10%,,,,,,,,,,,,,,
280,280.0,280.0,280.0,1/23/1991,251.5,252.25,253.5,250,,-0.59%,,,,,,,,,,,,,,
281,281.0,281.0,281.0,1/24/1991,252.5,250.75,252.75,250,,0.40%,,,,,,,,,,,,,,
282,282.0,282.0,282.0,1/25/1991,255.25,251.75,255.5,251.25,,1.09%,,,,,,,,,,,,,,
283,283.0,283.0,283.0,1/28/1991,257.5,254.13,260.5,253.75,,0.88%,,,,,,,,,,,,,,
284,284.0,284.0,284.0,1/29/1991,259.5,257.25,259.75,256.75,,0.78%,,,,,,,,,,,,,,
285,285.0,285.0,285.0,1/30/1991,260.75,258.75,261,258.25,,0.48%,,,,,,,,,,,,,,
286,286.0,286.0,286.0,1/31/1991,263,261,263.25,257.5,,0.86%,,,,,,,,,,,,,,
287,287.0,287.0,287.0,2/1/1991,262.25,263,263.5,260.5,,-0.29%,,,,,,,,,,,,,,
288,288.0,288.0,288.0,2/4/1991,259.75,261.75,262.5,259.25,,-0.95%,,,,,,,,,,,,,,
289,289.0,289.0,289.0,2/5/1991,256.25,258.88,259.25,256,,-1.35%,,,,,,,,,,,,,,
290,290.0,290.0,290.0,2/6/1991,251.25,254.75,255.25,251,,-1.95%,,,,,,,,,,,,,,
291,291.0,291.0,291.0,2/7/1991,250.75,250.88,252.25,248,,-0.20%,,,,,,,,,,,,,,
292,292.0,292.0,292.0,2/8/1991,252.75,250.75,254,250.5,,0.80%,,,,,,,,,,,,,,
293,293.0,293.0,293.0,2/11/1991,251.75,253.25,254.5,250,,-0.40%,,,,,,,,,,,,,,
294,294.0,294.0,294.0,2/12/1991,252.75,251.88,253.5,251,,0.40%,,,,,,,,,,,,,,
295,295.0,295.0,295.0,2/13/1991,255.25,253.13,255.5,252.5,,0.99%,,,,,,,,,,,,,,
296,296.0,296.0,296.0,2/14/1991,256.25,255.75,257.25,254.75,,0.39%,,,,,,,,,,,,,,
297,297.0,297.0,297.0,2/15/1991,256.5,256.25,257.5,254.25,,0.10%,,,,,,,,,,,,,,
298,298.0,298.0,298.0,2/18/1991,256.5,256.5,256.5,256.5,,0.00%,,,,,,,,,,,,,,
299,299.0,299.0,299.0,2/19/1991,254.5,256,256.25,254.25,,-0.78%,,,,,,,,,,,,,,
300,300.0,300.0,300.0,2/20/1991,252.5,253.75,254,252,,-0.79%,,,,,,,,,,,,,,
301,301.0,301.0,301.0,2/21/1991,252.75,252,254.25,251.75,,0.10%,,,,,,,,,,,,,,
302,302.0,302.0,302.0,2/22/1991,251.75,252.63,253.25,251.25,,-0.40%,,,,,,,,,,,,,,
303,303.0,303.0,303.0,2/25/1991,253.5,252,253.5,251,,0.70%,,,,,,,,,,,,,,
304,304.0,304.0,304.0,2/26/1991,254.5,253.63,256,253.5,,0.39%,,,,,,,,,,,,,,
305,305.0,305.0,305.0,2/27/1991,252.25,253.75,254.25,252,,-0.88%,,,,,,,,,,,,,,
306,306.0,306.0,306.0,2/28/1991,259.75,251.63,259.75,251.5,,2.97%,,,,,,,,,,,,,,
307,307.0,307.0,307.0,3/1/1991,269,259.75,269,259.5,,3.56%,,,,,,,,,,,,,,
308,308.0,308.0,308.0,3/4/1991,271,271,276.5,270.5,,0.74%,,,,,,,,,,,,,,
309,309.0,309.0,309.0,3/5/1991,275.5,270.5,276,268.5,,1.66%,,,,,,,,,,,,,,
310,310.0,310.0,310.0,3/6/1991,274,275.5,277.5,273.5,,-0.54%,,,,,,,,,,,,,,
311,311.0,311.0,311.0,3/7/1991,272.75,273.5,273.5,271,,-0.46%,,,,,,,,,,,,,,
312,312.0,312.0,312.0,3/8/1991,275.5,274.25,276,272.5,,1.01%,,,,,,,,,,,,,,
313,313.0,313.0,313.0,3/11/1991,271.5,274.5,274.5,270,,-1.45%,,,,,,,,,,,,,,
314,314.0,314.0,314.0,3/12/1991,279.25,270.25,279.5,270.25,,2.85%,,,,,,,,,,,,,,
315,315.0,315.0,315.0,3/13/1991,279,279.5,280,277.25,,-0.09%,,,,,,,,,,,,,,
316,316.0,316.0,316.0,3/14/1991,275.5,276,276,274.5,,-1.25%,,,,,,,,,,,,,,
317,317.0,317.0,317.0,3/15/1991,268.5,273.88,274,268,,-2.54%,,,,,,,,,,,,,,
318,318.0,318.0,318.0,3/18/1991,270,266.5,271,266,,0.56%,,,,,,,,,,,,,,
319,319.0,319.0,319.0,3/19/1991,268.25,270,270.5,266.25,,-0.65%,,,,,,,,,,,,,,
320,320.0,320.0,320.0,3/20/1991,277.75,278.63,280.75,276.5,,3.54%,,,,,,,,,,,,,,
321,321.0,321.0,321.0,3/21/1991,277.5,277.75,279,276,,-0.09%,,,,,,,,,,,,,,
322,322.0,322.0,322.0,3/22/1991,283,279.13,283,278.75,,1.98%,,,,,,,,,,,,,,
323,323.0,323.0,323.0,3/25/1991,284.25,283.75,286,282.25,,0.44%,,,,,,,,,,,,,,
324,324.0,324.0,324.0,3/26/1991,279.75,283.38,284,279.5,,-1.58%,,,,,,,,,,,,,,
325,325.0,325.0,325.0,3/27/1991,284.75,278.75,285,278.5,,1.79%,,,,,,,,,,,,,,
326,326.0,326.0,326.0,3/28/1991,286.75,286.25,287,285,,0.70%,,,,,,,,,,,,,,
327,327.0,327.0,327.0,3/29/1991,286.75,286.75,286.75,286.75,,0.00%,,,,,,,,,,,,,,
328,328.0,328.0,328.0,4/1/1991,293.75,289.5,294,288.5,,2.44%,,,,,,,,,,,,,,
329,329.0,329.0,329.0,4/2/1991,290.25,293.75,294,289.5,,-1.19%,,,,,,,,,,,,,,
330,330.0,330.0,330.0,4/3/1991,289.25,290,294,289,,-0.34%,,,,,,,,,,,,,,
331,331.0,331.0,331.0,4/4/1991,285.5,287.5,288.5,283.25,,-1.30%,,,,,,,,,,,,,,
332,332.0,332.0,332.0,4/5/1991,286.5,284.38,287.5,283.5,,0.35%,,,,,,,,,,,,,,
333,333.0,333.0,333.0,4/8/1991,285.25,284.5,287.5,284,,-0.44%,,,,,,,,,,,,,,
334,334.0,334.0,334.0,4/9/1991,281.5,283.5,284,279,,-1.31%,,,,,,,,,,,,,,
335,335.0,335.0,335.0,4/10/1991,283.5,282.75,284.5,282.25,,0.71%,,,,,,,,,,,,,,
336,336.0,336.0,336.0,4/11/1991,288,284.75,288,284.5,,1.59%,,,,,,,,,,,,,,
337,337.0,337.0,337.0,4/12/1991,288.25,289.5,290.5,287.5,,0.09%,,,,,,,,,,,,,,
338,338.0,338.0,338.0,4/15/1991,283.25,287.5,289.75,283,,-1.73%,,,,,,,,,,,,,,
339,339.0,339.0,339.0,4/16/1991,282.25,282.88,284.75,281.5,,-0.35%,,,,,,,,,,,,,,
340,340.0,340.0,340.0,4/17/1991,280.5,283,284.75,280.25,,-0.62%,,,,,,,,,,,,,,
341,341.0,341.0,341.0,4/18/1991,277.25,279.25,280.25,277,,-1.16%,,,,,,,,,,,,,,
342,342.0,342.0,342.0,4/19/1991,278.75,276.75,279,275.5,,0.54%,,,,,,,,,,,,,,
343,343.0,343.0,343.0,4/22/1991,278,279.13,280.75,275.75,,-0.27%,,,,,,,,,,,,,,
344,344.0,344.0,344.0,4/23/1991,281.25,277.25,281.5,277,,1.17%,,,,,,,,,,,,,,
345,345.0,345.0,345.0,4/24/1991,279.25,282.38,283.25,279,,-0.71%,,,,,,,,,,,,,,
346,346.0,346.0,346.0,4/25/1991,277,278.5,279.5,276.5,,-0.81%,,,,,,,,,,,,,,
347,347.0,347.0,347.0,4/26/1991,275.25,275.5,276.5,274.25,,-0.63%,,,,,,,,,,,,,,
348,348.0,348.0,348.0,4/29/1991,268.5,273.25,274,267.5,,-2.45%,,,,,,,,,,,,,,
349,349.0,349.0,349.0,4/30/1991,272.75,268.5,273.25,268,,1.58%,,,,,,,,,,,,,,
350,350.0,350.0,350.0,5/1/1991,271.75,271,272.25,270,,-0.37%,,,,,,,,,,,,,,
351,351.0,351.0,351.0,5/2/1991,274,270.75,274,270.75,,0.83%,,,,,,,,,,,,,,
352,352.0,352.0,352.0,5/3/1991,277,274,277,274,,1.09%,,,,,,,,,,,,,,
353,353.0,353.0,353.0,5/6/1991,279,278,279.5,278,,0.72%,,,,,,,,,,,,,,
354,354.0,354.0,354.0,5/7/1991,280,279,281.25,278.5,,0.36%,,,,,,,,,,,,,,
355,355.0,355.0,355.0,5/8/1991,279.25,278.5,279.25,277.5,,-0.27%,,,,,,,,,,,,,,
356,356.0,356.0,356.0,5/9/1991,283,280,283,279.5,,1.34%,,,,,,,,,,,,,,
357,357.0,357.0,357.0,5/10/1991,287.75,285,287.75,283.5,,1.68%,,,,,,,,,,,,,,
